,Tweet,Original,Datetime,Username,Likes,Retweets,View,Hashtags,Sentiments
478,Foreign_trade: increase in the number of exporters   ,"#Commerce_extérieur: hausse du nombre des exportateurs

https://t.co/1OwdcrKyfc https://t.co/pWRA2GOtiZ",2022-12-20 15:54:54+00:00,APS_Algerie,11,1,955.0,['Commerce_extérieur'],Neutral
479,"Green hydrogen: the signing of a memorandum of understanding between Sonatrach and the German ""VNG"" ","#الهيدروجين_الأخضر : توقيع مذكرة تفاهم بين #سوناطراك و ""في أن جي"" الألمانية https://t.co/MJsI9b89dQ",2022-12-20 15:32:30+00:00,APS_Algerie,50,5,2449.0,"['الهيدروجين_الأخضر', 'سوناطراك']",Neutral
480,"Higher _ Education: Using the electronic signature starting from January 2, 2023   ","#تعليم_عالي: استعمال التوقيع الإلكتروني ابتداء من 2 يناير 2023

https://t.co/wTuMmaEWwu https://t.co/Cg8XCZlDZ6",2022-12-20 15:29:15+00:00,APS_Algerie,10,1,931.0,['تعليم_عالي'],Neutral
481,Pharmaceutical_Industry: Mr. Aoun receives representatives of economic operators active in the sector   ,"#صناعة_صيدلانية: السيد #عون يستقبل ممثلين عن متعاملين اقتصاديين ناشطين في القطاع

https://t.co/ZEgDGFldpm https://t.co/HgBMW6qmbA",2022-12-20 15:28:28+00:00,APS_Algerie,11,1,1120.0,"['صناعة_صيدلانية', 'عون']",Neutral
482,Belani talks with Cambodian Minister of State for Islamic Affairs   ,"#Belani s'entretient avec le ministre d'Etat cambodgien chargé des affaires islamiques

https://t.co/5NW5WmjMwb https://t.co/tLckjCcKXq",2022-12-20 15:11:47+00:00,APS_Algerie,14,0,1393.0,['Belani'],Neutral
483,Waste management: the need to sensitize customers to engage in the public system for handling packaging waste   ,"تسيير #النفايات : ضرورة تحسيس المتعاملين للانخراط في النظام العمومي لمعالجة نفايات التغليف

https://t.co/oxp8tuTEyF https://t.co/qOndPtsFUQ",2022-12-20 13:53:05+00:00,APS_Algerie,11,0,1144.0,['النفايات'],Neutral
484,"External _ Trade: The number of exporters increased to more than 5,400 dealers   ","#تجارة_خارجية: ارتفاع عدد المصدرين الى ازيد من 5.400 متعامل

https://t.co/r9tOYlTEeN https://t.co/1NslaoFcsq",2022-12-20 13:30:00+00:00,APS_Algerie,11,1,1051.0,['تجارة_خارجية'],Neutral
485,Algerian _ Production _ Exhibition: A remarkable participation of exporting institutions   ,"#معرض_الإنتاج_الجزائري: مشاركة لافتة للمؤسسات المصدرة

https://t.co/3aBmHpmHQP https://t.co/I1pEmvpsp3",2022-12-20 13:20:00+00:00,APS_Algerie,14,0,913.0,['معرض_الإنتاج_الجزائري'],Positive
486,The Minister of Tourism and Handicrafts receives the Ambassador of Zimbabwe   to Algeria   ,"وزير السياحة والصناعة التقليدية يستقبل سفير #زيمبابوي 🇿🇼 بالجزائر

https://t.co/EIYJRaGSs4 https://t.co/mwI5SkbKuG",2022-12-20 13:10:00+00:00,APS_Algerie,9,0,833.0,['زيمبابوي'],Neutral
487,"Green hydrogen: Signing a memorandum of understanding between Sonatrach and the German ""VNG"" to develop joint projects   ","#الهيدروجين_الأخضر: توقيع مذكرة تفاهم بين #سوناطراك و ""في أن جي"" الألمانية لتطوير مشاريع مشتركة

https://t.co/AEthH4dZvm https://t.co/LZNQdjKPzn",2022-12-20 13:03:01+00:00,APS_Algerie,16,0,1022.0,"['الهيدروجين_الأخضر', 'سوناطراك']",Neutral
488,A draft law on audiovisual activity enshrines the citizen's right to complete and objective media   ,"مشروع قانون #نشاط_السمعي_البصري يكرس حق المواطن في إعلام كامل وموضوعي

https://t.co/9QPoKjDn7T https://t.co/9K8WKd8lt8",2022-12-20 13:00:01+00:00,APS_Algerie,8,1,793.0,['نشاط_السمعي_البصري'],Neutral
489,Bilani talks with the Cambodian Minister of State for Islamic Affairs     ,"#بلاني يتحادث مع وزير الدولة المكلف بالشؤون الإسلامية الكمبودي 🇰🇭

https://t.co/oVWSjNx1Eg https://t.co/wx1gQl3cTd",2022-12-20 12:48:00+00:00,APS_Algerie,14,0,941.0,['بلاني'],Neutral
490,Hydrogen_green: a memorandum of understanding between Sonatrach and the German VNG for joint projects   ,"#Hydrogène_vert: un protocole d'entente entre #Sonatrach et l'allemand VNG pour des projets conjoints

https://t.co/EsBZm6m222 https://t.co/6kNxGrTwYu",2022-12-20 12:37:49+00:00,APS_Algerie,20,2,1255.0,"['Hydrogène_vert', 'Sonatrach']",Neutral
491,A draft law on the written and electronic press aims to respond to the aspirations of the sector's professionals   ,"مشروع قانون #الصحافة_المكتوبة والالكترونية يرمي الى الاستجابة لتطلعات مهنيي القطاع

https://t.co/wrGtZjKcSb https://t.co/lBmN5gaXAC",2022-12-20 12:26:48+00:00,APS_Algerie,8,0,767.0,['الصحافة_المكتوبة'],Neutral
492,The draft media law: a legislative framework that strengthens guarantees of freedom of expression and conforms to the principles of the constitution   ,"مشروع قانون #الإعلام: إطار تشريعي يعزز ضمانات حرية التعبير ويتطابق مع مبادئ الدستور

https://t.co/OCDHiwBk8L https://t.co/UcQWH1TTyH",2022-12-20 12:23:57+00:00,APS_Algerie,10,0,757.0,['الإعلام'],Neutral
493,The audiovisual bill enshrines the citizen's right to full information   ,"Le projet de loi sur l'#audiovisuel consacre le droit du citoyen à une information complète

https://t.co/Y30J0wFzrB https://t.co/FpDpph9sc6",2022-12-20 12:00:03+00:00,APS_Algerie,9,0,1785.0,['audiovisuel'],Neutral
494,The bill on the written and electronic _ press aims to meet the expectations of the media   ,"Le projet de loi sur la #presse_écrite et électronique vise à répondre aux attentes des #médias

https://t.co/hKrehsXXZz https://t.co/RVmfHOeBCP",2022-12-20 11:50:00+00:00,APS_Algerie,9,0,948.0,"['presse_écrite', 'médias']",Neutral
495,Cycling / Arab Championships 2022 (race against the clock / individual female - under 23 years old): Algerian Hwaili wins the gold medal   ,"#دراجات/ البطولة العربية 2022 (سباق ضد الساعة/ فردي اناث- اقل من 23 سنة) : الجزائرية حويلي تتوج بالميدالية الذهبية

https://t.co/M03fJ76ahq https://t.co/cCoZ79UWmv",2022-12-20 11:17:08+00:00,APS_Algerie,23,2,1024.0,['دراجات'],Positive
496,Bill on information: an innovative legislative framework in accordance with the Constitution   ,"Projet de loi sur l'#information : un cadre législatif novateur en conformité avec la Constitution

https://t.co/1zkGLobwR0 https://t.co/Us8VcJssWv",2022-12-20 11:15:52+00:00,APS_Algerie,8,1,982.0,['information'],Positive
497,Tourism: the development of cooperation discussed with the ambassador of Tanzania     ,"#Tourisme: le développement de la coopération évoqué avec l'ambassadeur de #Tanzanie 🇹🇿

https://t.co/JUGZX9OeDu https://t.co/BJFKoPS1gG",2022-12-20 11:15:32+00:00,APS_Algerie,4,0,864.0,"['Tourisme', 'Tanzanie']",Neutral
498,Hydrocarbon: holding the ordinary GA of SONATRACH   ,"#Hydrocarbure: tenue de l'AG ordinaire de #SONATRACH

https://t.co/xGjtV2vuAD https://t.co/jdZpEPSyvh",2022-12-20 09:12:00+00:00,APS_Algerie,15,0,1249.0,"['Hydrocarbure', 'SONATRACH']",Neutral
499,Mr. Hammadi reviews with the Ambassador of Tanzania   in Algeria   ways to develop cooperation relations in the tourism sector   ,"السيد #حمادي يستعرض مع سفير #تنزانيا 🇹🇿 بـ #الجزائر 🇩🇿 سبل تطوير علاقات التعاون في قطاع السياحة

https://t.co/n9MTmb5bFu https://t.co/3Q42Ohsimr",2022-12-20 08:56:29+00:00,APS_Algerie,15,0,1164.0,"['حمادي', 'تنزانيا', 'الجزائر']",Neutral
500,"Tassili_Airlines: launch of the ""Iata pay"" electronic sales service from January 2023 for international flights   ","#Tassili_Airlines: lancement du service de vente électronique ""Iata pay"" à partir de janvier 2023 pour les vols internationaux

https://t.co/o2PBQ72SEP https://t.co/mBCVDgUZ1o",2022-12-20 08:51:40+00:00,APS_Algerie,17,3,1186.0,['Tassili_Airlines'],Neutral
501,Morocco is on the verge of new protest stations to denounce the restrictions on freedoms   ,"#المغرب مقبل على محطات احتجاجية جديدة تنديدا بالتضييق على #الحريات 
📎https://t.co/HX2dFGt47s",2022-12-19 18:49:23+00:00,APS_Algerie,13,0,1668.0,"['المغرب', 'الحريات']",Neutral
502,"Benabderrahmane   receives the Cambodian Minister of State  , in charge of Muslim Affairs   ","#Benabderrahmane 🇩🇿 reçoit le ministre d'Etat #cambodgien 🇰🇭, chargé des Affaires musulmanes 
📎https://t.co/Zer0mBvrky https://t.co/8ScjvsDQys",2022-12-19 18:47:06+00:00,APS_Algerie,13,1,1340.0,"['Benabderrahmane', 'cambodgien']",Neutral
503,Holding of the 4th Algerian   German   Day of energy on Tuesday in Algiers   ,"Tenue de la 4e Journée algéro 🇩🇿 allemande 🇩🇪de l'#énergie mardi à #Alger 
📎https://t.co/WAi8gI1Gb7 https://t.co/I3y04PA5fm",2022-12-19 18:45:29+00:00,APS_Algerie,44,9,2465.0,"['énergie', 'Alger']",Neutral
504,Bouslimani insists on the continuous training of journalists and support for state development efforts   ,"#Bouslimani insiste sur la formation continue des #journalistes et l'accompagnement des efforts de développement de l'Etat 
📎https://t.co/UdLDdje9Pa https://t.co/WcBlpVck2o",2022-12-19 18:42:46+00:00,APS_Algerie,9,0,1257.0,"['Bouslimani', 'journalistes']",Neutral
505,Child protection: several achievements made according to the positive indicators of ODD2030   ,"Protection de l'#enfance : plusieurs acquis réalisés selon les indicateurs positifs des #ODD2030
📎https://t.co/oPRZU0XDWu https://t.co/4D5We5R0Z2",2022-12-19 18:41:30+00:00,APS_Algerie,11,0,1129.0,"['enfance', 'ODD2030']",Positive
506,Bin_Abdulrahman   receives the Minister of State of the Kingdom of Cambodia   in charge of Islamic Affairs    ,"#بن_عبدالرحمان 🇩🇿 يستقبل وزير الدولة لمملكة #كمبوديا 🇰🇭المكلف بالشؤون الإسلامية 
📎https://t.co/D9W1OEKAx6 https://t.co/MB7htNgnMJ",2022-12-19 18:20:03+00:00,APS_Algerie,16,0,1247.0,"['بن_عبدالرحمان', 'كمبوديا']",Neutral
507,Need to strengthen the legal framework governing Islamic_finance   ,"Nécessité de renforcer le cadre juridique régissant la #finance_islamique 
📎https://t.co/cxd5KoXfQN https://t.co/AIn5V3ZYnE",2022-12-19 18:16:37+00:00,APS_Algerie,6,0,1100.0,['finance_islamique'],Neutral
508,The Minister of Culture   receives the director of the Italian museum   Capodimonte   ,"La ministre de la #Culture 🇩🇿 reçoit le directeur du musée italien  🇮🇹 Capodimonte 
📎https://t.co/wXtxaVZWDK https://t.co/3cyy2x4w5A",2022-12-19 18:06:47+00:00,APS_Algerie,17,1,1538.0,['Culture'],Neutral
509,  Call to expand the banking network and strengthen the legal framework for Islamic _ banking   ,"▶️ الدعوة إلى توسيع الشبكة البنكية وتعزيزالإطار القانوني الخاص بــ #الصيرفة_الاسلامية
📎https://t.co/BuYSVQSjXP",2022-12-19 18:04:46+00:00,APS_Algerie,14,1,1388.0,['الصيرفة_الاسلامية'],Neutral
510,Africa_Championship_for_local_players   Algeria 2022: CAF unveils the official poster for the seventh edition    ,"#بطولة_إفريقيا_للاعبين_المحليين ⚽️ #الجزائر2022 : #الكاف تكشف عن الملصق الرسمي للنسخة السابعة 
📎https://t.co/0XMEBQ0XrP https://t.co/f9yQIIWVle",2022-12-19 18:00:11+00:00,APS_Algerie,26,0,1519.0,"['بطولة_إفريقيا_للاعبين_المحليين', 'الجزائر2022', 'الكاف']",Neutral
511,"Organizing the fourth edition of the Algerian   German Energy Day   tomorrow, Tuesday, in Algiers    ","تنظيم الطبعة الرابعة ليوم #الطاقة الجزائري 🇩🇿 الألماني 🇩🇪 غدا الثلاثاء بــ #الجزائر_العاصمة 
📎https://t.co/314Bi50ytj https://t.co/DmoNVe1Ok3",2022-12-19 17:57:43+00:00,APS_Algerie,13,0,1520.0,"['الطاقة', 'الجزائر_العاصمة']",Neutral
512,The African Mechanism for Response to Disasters: Confirmation of the pioneering role of Algeria      ,"الالآلية الإفريقية لمواجهة #الكوارث: تأكيد لدور #الجزائر 🇩🇿 الريادي
📎https://t.co/QNjba4kuXR https://t.co/NGS6Ru1fHA",2022-12-19 17:55:48+00:00,APS_Algerie,19,0,1197.0,"['الكوارث', 'الجزائر']",Neutral
513,African disaster response mechanism: the pioneering role of Algeria   is confirmed   ,"Mécanisme africain de réponse aux #catastrophes : le rôle pionnier de l'#Algérie 🇩🇿 se confirme 
📎https://t.co/la2DHGEdy2 https://t.co/KTavmtPi6i",2022-12-19 17:54:28+00:00,APS_Algerie,16,0,2263.0,"['catastrophes', 'Algérie']",Neutral
514,Boslimani calls on the public _ press to accompany the state's efforts and highlight the achievements made    ,"#بوسليماني يدعو #الصحافة_العمومية الى مرافقة جهود الدولة وإبراز الإنجازات المحققة 
📎https://t.co/Zmkhtlv4Yl https://t.co/bko0Rwtno4",2022-12-19 17:21:49+00:00,APS_Algerie,12,0,1036.0,"['بوسليماني', 'الصحافة_العمومية']",Positive
515,Need to continue efforts to achieve more gains in favor of childhood   ,"Nécessité de poursuivre les efforts pour réaliser davantage d'acquis en faveur de l'#enfance 
📎https://t.co/qwnvqUJfWp https://t.co/mDwZJUGKc8",2022-12-19 17:19:43+00:00,APS_Algerie,8,0,1046.0,['enfance'],Positive
516,The President _ Tebboune signs the law on the self _ entrepreneur and the law supplementing the ordinance on the General Statute of the Public Service   ,"Le #Président_Tebboune signe la loi sur l'#auto_entrepreneur et la loi complétant l'ordonnance portant Statut général de la Fonction publique 
📎https://t.co/c0qMich8V9 https://t.co/he5EulhAoJ",2022-12-19 17:17:57+00:00,APS_Algerie,11,0,1660.0,"['Président_Tebboune', 'auto_entrepreneur']",Neutral
517,Minister of Culture and Arts   receives the director of the Italian Museum of Capodimonte      ,"وزيرة #الثقافة و #الفنون 🇩🇿 تستقبل مدير #متحف كابوديمونتي الايطالي 🇮🇹 
📎https://t.co/4S8wFMRyPg https://t.co/4RgplXNtF4",2022-12-19 17:14:05+00:00,APS_Algerie,23,1,1495.0,"['الثقافة', 'الفنون', 'متحف']",Neutral
518,A call to strengthen the legal framework for Islamic banking    ,"دعوة إلى تعزيز الإطار القانوني الخاص بــ #الصيرفة_الإسلامية 
📎https://t.co/1TyeemV8qa https://t.co/vu4Nhj0o8R",2022-12-19 16:44:50+00:00,APS_Algerie,14,0,1012.0,['الصيرفة_الإسلامية'],Neutral
519,More than $6 billion in non-hydrocarbon exports in 11 months    ,"أزيد من 6 مليار دولار #صادرات خارج #المحروقات خلال 11 شهرا
📎https://t.co/7HhaP83Bdq https://t.co/0h5RMy7agK",2022-12-19 16:40:16+00:00,APS_Algerie,16,1,1069.0,"['صادرات', 'المحروقات']",Neutral
520,  National sessions on the reality of childhood: Emphasis on continuing work to achieve more gains   ,"▶️الجلسات الوطنية حول واقع #الطفولة: التأكيد على مواصلة العمل لتحقيق المزيد من المكاسب
📎https://t.co/lXjrVQHy21",2022-12-19 16:27:26+00:00,APS_Algerie,5,0,839.0,['الطفولة'],Neutral
