,Tweet,Original,Datetime,Username,Likes,Retweets,View,Hashtags,Sentiments
235,   Hassi_Massoud: 5 people were arrested and 79 quintals of copper seized ,▶️ #حاسي_مسعود : توقيف 5 اشخاص و حجز 79 قنطارا من #النحاس https://t.co/zDZK4QIGHS,2023-03-15 15:38:27+00:00,APS_Algerie,26,1,1207.0,"['حاسي_مسعود', 'النحاس']",Negative
236,Permitting the process of sale_at a discount one week before Ramadan until Eid_al-Fitr    ,"الترخيص بعملية #البيع_بالتخفيض أسبوعا قبل #رمضان وإلى غاية #عيد_الفطر
🔗https://t.co/fteFIUyn4W https://t.co/XREjLyV2Zi",2023-03-15 15:06:17+00:00,APS_Algerie,15,0,1052.0,"['البيع_بالتخفيض', 'رمضان', 'عيد_الفطر']",Neutral
237,"Organizing the first edition of the International Salon of Home Appliances, starting Thursday in the capital    ","تنظيم الطبعة الأولى للصالون الدولي لـ #الأجهزة_الكهرومنزلية ابتداء من يوم الخميس بالعاصمة 
🔗https://t.co/OWLH81KfmD https://t.co/8J8grBfMac",2023-03-15 15:04:33+00:00,APS_Algerie,11,1,930.0,['الأجهزة_الكهرومنزلية'],Neutral
238,The 1st International Home Appliances Fair from Thursday in Algiers   ,"Le 1er Salon international de l'#électroménager à partir de jeudi à #Alger 
🔗https://t.co/Kcj0pY8l3X https://t.co/Mfm6bEkYcH",2023-03-15 15:03:27+00:00,APS_Algerie,14,3,1139.0,"['électroménager', 'Alger']",Neutral
239,The defense of unconstitutionality is a mechanism to guarantee the rights and freedoms enshrined in the constitution    ,"الدفع بعدم الدستورية آلية لضمان #الحقوق و #الحريات التي يكرسها #الدستور 
🔗https://t.co/y8wQwkPN5p https://t.co/h7fze8B8aG",2023-03-15 15:01:59+00:00,APS_Algerie,12,0,872.0,"['الحقوق', 'الحريات', 'الدستور']",Neutral
240,AutomotiveIndustry: Professionals in the handling field take on the challenge of improving the integration ratio    ,"#صناعة_السيارات : مهنيون في مجال #المناولة يخوضون تحدي تحسين نسبة #الادماج 
🔗https://t.co/hLJCvLUaTh https://t.co/YG5YedDJGT",2023-03-15 13:47:33+00:00,APS_Algerie,12,0,949.0,"['صناعة_السيارات', 'المناولة', 'الادماج']",Neutral
241,APN: presentation of the draft law on the prevention and fight against trafficking_in_human_beings   ,"#APN : présentation du projet de #loi relatif à la prévention et à la lutte contre la #traite_des_êtres_humains 
🔗https://t.co/lU8MXWc6L6 https://t.co/n6YTBIkM5j",2023-03-15 13:43:57+00:00,APS_Algerie,13,1,961.0,"['APN', 'loi', 'traite_des_êtres_humains']",Neutral
242,Automotive construction: subcontracting professionals take on the challenge of improving the integration rate   ,"Construction #automobile: des professionnels de la sous-traitance s'engagent dans le défi d'améliorer le taux d'intégration

https://t.co/INAzcYfefV https://t.co/nnhirnus5V",2023-03-15 12:51:43+00:00,APS_Algerie,15,3,1173.0,['automobile'],Neutral
243,Burj_Bo Arreridj: Signing agreements for the benefit of people with special needs ,#برج_بوعريريج: توقيع اتفاقيات لفائدة ذوي الاحتياجات الخاصة https://t.co/NOXgnOA6oh,2023-03-15 12:46:46+00:00,APS_Algerie,10,0,1005.0,['برج_بوعريريج'],Neutral
244,"Actors with special needs present the play ""Antigone"" by Sophocles in the capital   ","ممثلون من ذوي الاحتياجات الخاصة يقدمون مسرحية "" أنتيغون"" لسوفوكليس بالعاصمة

https://t.co/oVarToURB5 https://t.co/W8s65iFy8r",2023-03-15 12:42:31+00:00,APS_Algerie,5,0,967.0,,Neutral
245, Djelfa: More than 100 competitors participated in the Sports and Cultural Olympiad for students with special needs ,#الجلفة : مشاركة أكثر من 100 متنافس في الأولمبياد الرياضي والثقافي لطلبة ذوي الاحتياجات الخاصة https://t.co/9mF2I3qy2B,2023-03-15 12:32:04+00:00,APS_Algerie,15,0,1016.0,['الجلفة'],Neutral
246,National_People_Majlis: Presentation of the draft law related to the prevention and combating of human trafficking   ,"#المجلس_الشعبي_الوطني: عرض مشروع القانون المتعلق بالوقاية من الإتجار بالبشر ومكافحته

https://t.co/OfsSh24PLF https://t.co/t0kvHmpC0b",2023-03-15 12:28:00+00:00,APS_Algerie,9,0,829.0,['المجلس_الشعبي_الوطني'],Neutral
247,The Ministry of Agriculture reminds customers to prevent the use of hard and soft wheat in animal feed   ,"وزارة الفلاحة تذكر المتعاملين بمنع استعمال #القمح الصلب واللين في التغذية الحيوانية

https://t.co/SqA3yj7WYo https://t.co/yotYetf4v3",2023-03-15 12:07:46+00:00,APS_Algerie,20,3,1291.0,['القمح'],Neutral
248,Foiling attempts to bring in more than 16 quintals of treated kif across the border with Morocco   ,"إحباط محاولات إدخال أزيد من 16 قنطارا من الكيف المعالج عبر الحدود مع #المغرب

https://t.co/FwjNNJ5h0A https://t.co/Lu2Bd0T0zk",2023-03-15 12:06:13+00:00,APS_Algerie,46,6,2791.0,['المغرب'],Neutral
249,Failure of attempts to introduce more than 16 quintals of processed kif via the borders with Morocco   ,"Mise en échec de tentatives d’introduction de plus de 16 quintaux de kif traité via les frontières avec le #Maroc

https://t.co/VDulpauFFE https://t.co/ZcAYKEHAZv",2023-03-15 12:04:51+00:00,APS_Algerie,39,7,1752.0,['Maroc'],Negative
250,Burj_Bo Arreridj: Algeria Telecom organizes an awareness campaign about the dangers of the Internet for children ,#برج_بوعريريج : #اتصالات_الجزائر تنظم حملة تحسيسية حول مخاطر #الأنترنت على #الأطفال https://t.co/wSQs1ewjAt,2023-03-15 12:03:49+00:00,APS_Algerie,8,0,1033.0,"['برج_بوعريريج', 'اتصالات_الجزائر', 'الأنترنت', 'الأطفال']",Neutral
251,Trade union organizations are invited to report the elements that allow an estimate of their representation before the end of March   ,"المنظمات النقابية مدعوة إلى الإبلاغ بالعناصر التي تسمح بتقدير تمثيليتها قبل نهاية مارس

https://t.co/G9PQzEO2DG https://t.co/S2mVJlpYh1",2023-03-15 11:20:17+00:00,APS_Algerie,16,1,1577.0,,Neutral
252,Trade unions required to communicate the elements of their representativeness before March 31   ,"Les organisations syndicales tenues de communiquer les éléments de leur représentativité avant le 31 mars

https://t.co/wiw641KGa7 https://t.co/wo9illS4Zn",2023-03-15 10:45:59+00:00,APS_Algerie,17,1,1335.0,,Neutral
253,Army General Chanegriha   receives the Commander of the National Defense Forces of AfriqueDuSud      ,"Le Général d'Armée #Chanegriha 🇩🇿 reçoit le Commandant des Forces de Défense nationale de l' #AfriqueDuSud 🇿🇦

🔗https://t.co/tCy1wEcOJx https://t.co/2v7NIuOKmm",2023-03-14 21:17:08+00:00,APS_Algerie,89,10,4334.0,"['Chanegriha', 'AfriqueDuSud']",Neutral
254,Belani receives the President of the EU Agency for Judicial Cooperation in Criminal Matters    ,"#Belani reçoit le président de l'Agence de l' #UE pour la coopération judiciaire dans le domaine pénal

🔗https://t.co/QQ8umurqIw https://t.co/WL4lIj3zq8",2023-03-14 21:15:08+00:00,APS_Algerie,24,0,2141.0,"['Belani', 'UE']",Neutral
255,Lieutenant General Changriha   receives the Commander of the National Defense Forces of South_Africa       ,"الفريق أول #شنقريحة 🇩🇿 يستقبل قائد قوات الدفاع الوطني لـ #جنوب_إفريقيا 🇿🇦

🔗https://t.co/x0SNKh3SUD https://t.co/wyD1M7nN4V",2023-03-14 21:09:57+00:00,APS_Algerie,71,7,2626.0,"['شنقريحة', 'جنوب_إفريقيا']",Neutral
256,Tabi receives the head of the European Agency for Judicial Cooperation in Criminal Matters     ,"#طبي يستقبل رئيس الوكالة الأوروبية للتعاون القضائي في المسائل الجنائية

🔗https://t.co/Uub1BHJBF7 https://t.co/ZzmAFT06eP",2023-03-14 20:26:18+00:00,APS_Algerie,26,4,1601.0,['طبي'],Neutral
257,Aquaculture: necessary increase in production capacity    ,"#Aquaculture : nécessaire augmentation des capacités de production

🔗https://t.co/MDE88F4d6k https://t.co/4KK8uFRuXl",2023-03-14 20:23:52+00:00,APS_Algerie,14,1,1515.0,['Aquaculture'],Neutral
258,Nouria Hafsi stresses the importance of digitization for the empowerment of women    ,"Nouria Hafsi souligne l'importance de la numérisation pour l'autonomisation de la femme

🔗https://t.co/NksijsqnIM https://t.co/Ug17cEGa5y",2023-03-14 20:22:00+00:00,APS_Algerie,12,0,1607.0,,Neutral
259,Henni talks about strengthening bilateral cooperation with a Polish government delegation    ,"#Henni évoque le renforcement de la coopération bilatérale avec une délégation gouvernementale polonaise

🔗https://t.co/DfUWu6EwRh https://t.co/yO3G17z4me",2023-03-14 19:20:04+00:00,APS_Algerie,8,0,1397.0,['Henni'],Neutral
260,Agriculture Department warns against cutting trees in urban and suburban settings    ,"Le ministère de l'Agriculture met en garde contre l'abattage des arbres en milieux urbain et suburbain

🔗https://t.co/SK2YSHlvAs https://t.co/sXdAGWUjXA",2023-03-14 19:18:32+00:00,APS_Algerie,10,1,1217.0,,Neutral
261,European_Parliament: Suspicion of bribery pursues Representative Maria Arena in the Maroc_Gate case    ,"#البرلمان_الأوروبي : شبهة الارتشاء تلاحق النائب ماريا أرينا في قضية #ماروك_غايت

🔗https://t.co/rduAhXU02r",2023-03-14 18:52:16+00:00,APS_Algerie,13,1,1112.0,"['البرلمان_الأوروبي', 'ماروك_غايت']",Neutral
262,Bilani receives the head of the European_Union   agency for judicial cooperation in the criminal field     ,"#بلاني يستقبل رئيس وكالة #الإتحاد_الأوروبي 🇪🇺 للتعاون القضائي في المجال الجنائي

🔗https://t.co/ik2UoVrq0g https://t.co/GmPpFkksuo",2023-03-14 18:50:14+00:00,APS_Algerie,26,0,1292.0,"['بلاني', 'الإتحاد_الأوروبي']",Neutral
263,Natural gas demand will increase by 36% by 2050    ,"La demande sur le gaz naturel augmentera de 36% à l’horizon 2050

🔗https://t.co/qiTTJ9tvuX https://t.co/RvaYv02djG",2023-03-14 18:47:18+00:00,APS_Algerie,14,0,1036.0,,Neutral
264,  FIFA formalizes the CoupeDuMonde with 48 teams    ,"⚽️ la #FIFA officialise la #CoupeDuMonde à 48 équipes

🔗https://t.co/v02hkdAKoS https://t.co/G0eeltSmVi",2023-03-14 18:13:22+00:00,APS_Algerie,9,1,1074.0,"['FIFA', 'CoupeDuMonde']",Neutral
265,"Opening of the 1st edition of the International Exhibition of Iron, Steel and Mining Products    ","Ouverture de la 1e édition du Salon international du fer, de l'acier et des produits miniers

🔗https://t.co/qizPdOyxP3 https://t.co/a8tIWUTPuD",2023-03-14 18:12:12+00:00,APS_Algerie,13,0,1132.0,,Neutral
266,Opening of the inter-African import-export fair with the participation of nearly 70 exhibitors    ,"Ouverture du salon d'import-export interafricain avec la participation de près de 70 exposants

🔗https://t.co/Fx69g7pO1G https://t.co/HoYHJSTPb1",2023-03-14 18:11:18+00:00,APS_Algerie,13,1,1180.0,,Neutral
267,Aquaculture: Salawachi: The need to raise productive capacities     ,"#تربية_المائيات : #صلواتشي : ضرورة رفع القدرات الإنتاجية

🔗https://t.co/ZYdvcTM958 https://t.co/ntq2Tlk3Nc",2023-03-14 17:46:46+00:00,APS_Algerie,16,0,1106.0,"['تربية_المائيات', 'صلواتشي']",Neutral
268,The first national symposium of theatre   opens in Algiers     ,"الندوة الوطنية الأولى لـ #المسرح 🎭 تفتتح بـ #الجزائر_العاصمة

🔗https://t.co/SDhrlFI5L3 https://t.co/52HztxCauA",2023-03-14 17:45:26+00:00,APS_Algerie,15,0,1161.0,"['المسرح', 'الجزائر_العاصمة']",Neutral
269,Zaghdar receives the president of CREA    ,"#Zaghdar reçoit le président du #CREA

🔗https://t.co/Z7iyJqDiTT https://t.co/rLGxVmXtwY",2023-03-14 17:37:09+00:00,APS_Algerie,14,0,1205.0,"['Zaghdar', 'CREA']",Neutral
270,Tabi: Algeria   attaches great importance to environmental challenges    ,"#Tabi :  L' #Algérie 🇩🇿 accorde une grande importance aux défis environnementaux

🔗https://t.co/T2MLtr4HFA https://t.co/LNBXNP69P8",2023-03-14 17:36:08+00:00,APS_Algerie,13,0,1157.0,"['Tabi', 'Algérie']",Neutral
271,Council of Arab Ministers of Health: adoption of Algeria's proposals      ,"Conseil des ministres arabes de la #Santé: adoption des propositions de l' #Algérie 🇩🇿

🔗https://t.co/f6nA40z39c https://t.co/CbvlNRHKqr",2023-03-14 17:34:48+00:00,APS_Algerie,18,0,1231.0,"['Santé', 'Algérie']",Neutral
272,Bank _ Algeria   explains: The exchange reserve increased to more than $ 64 billion at the end of February     ,"#بنك_الجزائر 🇩🇿 يوضح : ارتفاع احتياطي الصرف الى أكثر من 64 مليار دولار نهاية فبراير

🔗https://t.co/J6zTTtSqYv https://t.co/r2PccqAq1O",2023-03-14 17:30:39+00:00,APS_Algerie,63,4,2174.0,['بنك_الجزائر'],Neutral
273,The BanquedAlg rie   specifies: foreign exchange reserves rose to 64.63 billion dollars at the end of February    ,"La #BanquedAlgérie 🇩🇿 précise: les réserves de change sont passées à 64,63 mds de dollars à fin février dernier

🔗https://t.co/tHn4ha8Wnl https://t.co/zIsEJn5JGA",2023-03-14 17:01:13+00:00,APS_Algerie,28,4,1315.0,['BanquedAlgérie'],Neutral
274,   Jijel: A pedagogical farm to integrate mentally handicapped children into the world of agriculture ,▶️ #جيجل: مزرعة بيداغوجية لادماج الاطفال المعاقين ذهنيا في عالم الفلاحة https://t.co/uqM1JgBTx5,2023-03-14 16:51:03+00:00,APS_Algerie,21,1,1617.0,['جيجل'],Neutral
275,"Opening of the 3rd International Exhibition of Information and Communication Technologies in Algeria under the slogan ""Africa in the Heart""     ","افتتاح الصالون الدولي الثالث لـ #تكنولوجيات_الاعلام_والاتصال بـ #الجزائر تحت شعار ""افريقيا في القلب""

🔗https://t.co/aHh6xpdoYv https://t.co/dMJBH7KWto",2023-03-14 16:49:01+00:00,APS_Algerie,12,0,991.0,"['تكنولوجيات_الاعلام_والاتصال', 'الجزائر']",Neutral
276,146th Assembly of the Inter-Parliamentary Union: Election of Munther Boden as new Chair of the High-Level Advisory Group on Counter-Terrorism     ,"الجمعية 146 للاتحاد البرلماني الدولي: انتخاب منذر بودن رئيسا جديدا للمجموعة الاستشارية رفيعة المستوى لمكافحة الإرهاب

🔗https://t.co/hJiPDoR3iw https://t.co/cag7nHixFU",2023-03-14 16:47:01+00:00,APS_Algerie,15,0,1049.0,,Neutral
277,  Oran: Opening of the Seventh Forum of the Algerian Gas Industry Association ,▶️ #وهران : افتتاح أشغال المنتدى السابع للجمعية الجزائرية لصناعة الغاز https://t.co/cY5Z6CNeqG,2023-03-14 16:34:29+00:00,APS_Algerie,13,3,1229.0,['وهران'],Neutral
278,The Ministry of Agriculture warns against logging in urban and semi-urban areas     ,"وزارة الفلاحة تحذر من قطع الأشجار في المحيط الحضري وشبه الحضري

🔗https://t.co/uLI6y0z6ET https://t.co/6Jd5U2B3R2",2023-03-14 16:32:21+00:00,APS_Algerie,17,2,1237.0,,Neutral
